Run2_Linear,Run2_ToF
538,99
538,104
538,96
538,102
538,109
538,95
538,95
538,90
538,88
538,100
538,97
538,96
538,97
538,98
538,99
538,101
538,103
538,104
538,98
538,91
538,95
538,99
538,105
538,96
538,91
538,97
538,95
538,97
538,91
538,92
538,98
538,99
538,99
538,93
538,93
538,94
538,90
538,91
538,94
538,103
538,102
538,96
538,97
538,95
538,96
538,98
538,92
538,101
538,101
538,100
538,100
538,99
538,98
538,94
538,96
538,96
538,97
538,100
538,98
538,96
538,98
538,91
538,101
538,106
538,98
538,92
538,95
538,91
538,95
538,100
538,92
538,91
538,90
538,91
538,97
538,93
538,98
538,98
538,90
538,106
538,98
538,91
538,99
538,95
538,102
538,97
538,92
538,95
538,97
538,105
538,102
538,96
538,97
538,96
538,97
538,95
538,98
538,100
538,97
538,91
538,92
538,98
538,104
538,97
538,95
538,86
538,94
538,102
538,110
538,98
538,96
538,95
538,95
538,100
538,95
538,94
538,99
538,101
538,103
538,95
538,97
538,97
538,95
538,104
538,99
538,95
538,98
538,99
538,103
538,100
538,98
538,96
538,95
538,96
538,93
538,93
538,83
538,88
538,104
538,103
538,102
538,99
538,87
538,86
538,101
538,102
538,96
538,93
538,98
538,94
538,93
538,101
538,96
538,96
538,93
538,103
538,89
538,97
538,100
538,100
538,104
538,95
538,96
538,95
538,96
538,98
538,95
538,96
538,99
538,103
538,88
538,91
538,96
538,91
538,89
538,98
538,99
538,91
538,96
538,92
538,94
538,97
538,96
538,95
538,94
538,92
538,99
538,100
538,99
538,96
538,100
538,97
538,97
538,91
538,92
538,95
538,94
538,100
538,99
538,96
538,99
538,96
538,98
538,90
538,94
538,95
538,95
538,101
538,97
538,103
538,98
538,95
538,97
538,93
538,87
538,98
538,98
538,94
538,99
538,100
538,100
538,102
538,96
538,93
538,98
538,100
538,93
538,101
538,104
538,97
538,96
538,96
538,94
538,98
538,101
538,102
538,94
538,94
538,99
538,96
538,87
538,94
538,100
538,88
538,91
538,103
538,95
538,99
538,98
538,93
538,95
538,97
538,96
538,96
538,99
538,97
538,95
538,92
538,97
538,92
538,96
538,95
538,94
538,103
538,97
538,98
538,97
538,93
538,95
538,93
538,92
538,94
538,92
538,101
538,99
538,99
538,98
538,99
538,97
538,99
538,92
538,92
538,92
538,93
538,103
538,103
538,94
538,97
538,94
538,91
538,91
538,90
538,91
538,97
538,99
538,97
538,88
538,103
538,94
538,85
538,97
538,100
538,98
537,91
538,95
537,101
537,92
537,90
537,106
537,97
537,98
537,94
537,100
537,101
537,99
538,92
538,91
537,92
537,100
537,95
537,95
536,92
536,95
535,95
535,97
535,95
535,96
535,96
535,92
534,92
533,94
533,99
532,93
532,93
532,97
532,95
532,93
532,93
532,96
532,102
532,100
532,97
532,89
532,96
532,94
532,98
532,97
532,93
532,96
532,95
531,99
532,97
532,101
531,102
531,100
531,92
531,98
531,101
531,93
531,91
530,105
530,103
530,95
530,94
530,95
530,95
530,94
530,94
530,94
530,91
530,92
530,97
529,93
530,91
530,94
530,89
530,94
530,95
530,93
530,95
530,92
530,92
530,95
530,93
530,96
530,95
530,93
530,95
530,92
530,91
530,90
530,93
530,94
530,95
530,92
530,94
530,94
530,94
530,93
530,94
530,95
530,93
531,94
531,94
531,95
531,95
531,92
531,95
531,93
531,93
531,97
531,96
531,93
531,93
531,92
530,93
530,92
530,92
531,94
530,93
530,93
530,95
530,94
531,94
531,92
531,94
531,91
531,89
530,94
530,91
530,92
531,88
531,95
531,93
531,91
531,94
531,95
531,94
530,90
531,95
531,96
531,97
531,93
531,92
531,92
530,91
530,92
531,93
530,94
531,95
530,92
529,95
530,94
530,94
530,93
530,94
530,95
530,91
530,91
529,93
529,93
529,94
531,91
531,93
531,104
531,96
531,96
530,93
530,93
529,94
530,94
531,91
531,92
531,96
531,95
531,89
530,97
530,97
530,91
531,97
531,93
531,92
531,97
530,94
530,93
529,90
529,95
529,96
530,89
531,94
531,93
531,91
530,94
529,84
529,91
529,92
529,95
530,94
531,94
531,97
531,92
530,95
530,103
529,94
529,92
530,89
531,93
531,96
531,96
531,92
530,94
529,100
529,99
529,96
529,89
530,93
531,97
531,94
531,86
530,87
529,90
529,96
529,99
529,100
530,97
531,103
531,96
531,91
531,85
530,97
529,95
529,92
529,95
529,96
530,95
531,97
531,94
531,95
530,97
529,84
529,90
529,101
530,98
531,96
531,103
531,104
531,94
531,97
531,98
531,98
531,99
531,91
531,96
531,101
531,97
531,93
530,95
530,95
529,95
530,92
531,87
531,92
531,95
531,91
529,97
529,98
528,93
529,94
529,99
530,91
531,93
530,99
529,88
528,91
528,97
528,95
529,99
530,86
530,89
528,93
527,91
527,95
527,87
528,98
529,99
529,96
529,94
528,95
526,96
525,96
526,99
526,96
527,92
528,91
528,91
528,96
528,85
527,82
527,89
527,97
527,100
527,92
527,94
527,92
527,91
527,96
527,96
527,90
528,96
528,95
528,89
528,97
528,97
528,96
528,101
528,91
528,92
528,96
527,103
527,97
528,89
528,94
528,89
527,93
527,95
528,96
527,95
527,96
527,97
527,92
527,89
527,91
527,98
527,99
527,98
527,91
528,96
527,86
527,84
527,96
528,97
527,90
527,98
527,91
527,92
527,93
527,92
527,104
527,93
527,95
527,92
527,97
528,94
528,93
528,95
528,89
528,90
528,104
528,94
527,89
527,93
527,89
527,93
527,93
527,90
527,90
527,92
527,92
527,96
527,96
527,99
527,101
527,106
527,99
527,96
527,99
527,95
528,87
527,93
527,98
527,98
527,96
527,94
528,98
528,104
528,98
527,94
528,106
528,104
527,93
527,87
527,88
527,90
527,96
528,91
527,93
527,86
527,94
527,93
527,89
527,98
527,98
527,97
526,91
526,96
527,95
527,96
527,102
527,90
527,87
526,97
526,94
526,94
526,94
526,86
526,87
525,90
525,90
525,95
526,97
527,89
527,87
528,92
528,94
528,89
528,94
528,94
529,97
529,95
529,92
530,103
531,99
531,94
530,91
530,95
530,90
530,93
530,94
530,106
529,93
530,94
530,93
530,101
530,101
529,89
530,97
531,96
531,103
531,96
531,93
531,93
532,96
533,105
532,99
532,98
529,100
530,100
531,98
531,98
532,96
533,100
533,94
533,99
533,95
534,89
534,93
534,98
534,97
534,97
533,90
533,90
533,89
533,93
532,95
532,100
532,105
532,109
532,97
532,94
532,97
532,92
532,100
532,96
532,94
532,95
533,88
533,96
533,99
533,91
533,90
532,90
533,94
533,98
533,99
533,95
533,95
532,101
532,96
532,99
532,99
532,99
532,98
532,93
532,92
532,96
532,102
532,94
532,98
533,101
533,91
533,93
533,101
533,102
532,95
532,98
532,96
532,93
532,100
532,94
532,95
532,101
532,95
532,98
532,93
532,100
532,101
532,96
533,99
532,94
532,93
533,100
533,95
533,97
533,100
533,85
533,96
533,102
533,99
533,94
532,94
532,103
532,98
532,92
532,97
532,96
532,94
532,93
532,94
532,87
532,91
532,100
532,97
532,98
533,96
533,94
533,91
533,96
533,91
533,88
533,95
533,98
533,99
533,96
533,92
534,89
534,91
533,99
533,93
533,98
533,99
533,95
533,100
533,95
533,102
533,97
533,95
533,96
531,93
532,100
532,97
532,93
533,102
533,94
532,94
533,93
533,104
533,100
532,94
532,95
532,99
532,97
532,94
532,97
532,103
532,107
532,102
532,87
532,104
532,103
532,93
531,123
532,106
531,98
531,101
532,101
532,88
532,85
532,94
532,96
532,96
532,93
531,87
531,87
531,102
531,88
531,89
531,92
531,96
532,88
532,89
532,91
532,89
532,92
532,91
533,102
532,92
533,89
533,103
533,104
533,97
533,84
533,90
533,108
532,93
532,82
532,92
532,93
532,101
532,94
532,93
532,93
532,90
532,95
532,92
532,86
532,94
532,93
532,98
531,91
532,96
532,100
531,94
532,93
532,91
532,93
532,102
532,100
532,94
531,94
531,91
531,96
532,93
533,95
532,106
532,101
532,96
532,97
531,96
532,91
532,89
533,98
532,90
532,90
532,95
532,96
532,98
531,93
531,97
530,93
530,90
531,96
530,98
530,98
531,92
533,103
534,100
534,95
534,101
533,95
533,94
533,95
533,93
533,96
533,90
533,99
533,96
533,93
532,99
533,97
532,97
533,94
534,96
533,94
533,94
533,94
534,86
534,85
535,92
534,94
533,96
534,92
533,99
533,96
534,100
534,97
533,97
533,95
533,83
533,90
533,93
533,97
533,108
534,101
533,92
533,92
533,95
533,103
533,91
533,99
533,103
533,91
533,100
533,99
533,91
533,95
533,95
533,92
532,95
533,96
533,98
533,94
533,87
532,91
532,93
532,91
532,93
534,93
533,96
533,94
533,97
533,96
533,97
533,101
534,91
533,92
533,88
534,91
533,94
533,93
533,102
533,97
533,92
533,91
532,94
533,99
533,98
533,95
533,94
534,93
533,90
533,90
533,97
534,95
533,89
533,91
533,89
532,99
532,94
533,93
533,100
533,93
533,99
533,89
533,97
533,97
533,88
533,96
533,103
533,89
533,89
533,93
534,96
534,100
534,100
534,99
534,94
534,99
534,97
535,93
534,93
534,91
534,98
534,98
534,98
534,102
534,98
534,94
534,98
534,86
534,86
534,92
534,96
534,96
534,89
534,94
534,94
534,97
534,91
534,98
534,98
534,95
534,96
534,102
534,99
535,90
534,100
534,97
534,101
534,97
535,92
534,91
534,97
534,90
534,92
534,90
534,88
534,93
534,100
534,102
534,93
534,92
534,92
534,89
534,96
534,104
534,97
534,94
534,106
534,91
534,98
534,101
534,95
534,107
534,105
534,99
534,94
534,92
534,98
534,89
534,90
534,91
534,90
534,88
534,96
533,96
533,98
534,96
534,93
534,99
534,95
534,93
533,91
534,92
534,92
534,96
533,90
533,95
533,90
533,87
534,104
533,103
534,90
533,92
533,97
533,95
533,98
533,95
533,87
533,107
533,89
534,95
533,95
534,97
533,97
534,93
534,99
534,93
533,100
534,94
534,90
534,101
534,102
533,90
534,90
534,95
534,91
533,94
533,98
533,97
533,93
534,89
534,93
534,97
534,98
534,101
534,93
534,96
534,92
534,93
534,91
534,98
534,89
534,101
534,97
534,87
534,95
534,97
534,93
533,96
534,97
534,95
534,98
534,95
534,95
534,93
535,88
534,89
534,92
535,99
535,99
535,95
534,99
534,100
535,96
535,86
535,97
535,93
534,91
535,97
534,96
535,97
535,99
535,95
535,92
535,98
535,96
535,96
535,97
535,93
535,93
535,98
535,95
535,91
535,97
535,91
535,99
535,99
534,96
534,96
535,95
535,100
535,99
535,93
535,95
535,87
535,91
535,93
535,99
535,93
535,95
535,91
535,92
535,103
535,101
535,96
535,97
535,94
535,97
535,96
535,96
535,96
535,95
535,96
535,101
535,96
535,94
535,96
535,93
535,93
535,97
535,93
535,95
535,93
535,94
535,91
535,93
535,91
535,92
535,93
535,91
535,92
534,94
534,93
535,97
535,93
535,96
535,93
535,93
535,93
533,94
534,93
534,94
534,91
534,90
535,93
534,92
534,96
534,94
535,92
535,96
535,93
535,94
535,93
533,95
534,94
534,91
534,90
535,91
535,95
535,91
535,92
535,95
535,90
535,87
535,92
535,89
535,89
535,87
534,100
534,95
534,93
535,94
535,90
535,89
535,90
535,94
535,96
535,92
535,93
535,96
535,92
535,90
535,94
535,90
535,88
535,98
535,94
535,93
535,91
535,94
535,85
534,86
534,98
534,88
534,90
534,92
534,93
534,94
534,95
534,94
534,92
534,94
534,95
534,93
534,94
533,89
533,91
533,89
533,92
533,93
533,92
533,96
533,94
533,91
533,93
532,93
532,92
531,92
530,90
529,93
529,93
529,91
529,89
529,89
529,95
529,93
529,93
529,97
530,95
530,95
530,94
531,95
531,93
532,95
532,96
532,95
532,94
532,91
532,95
532,95
532,90
532,88
532,96
532,90
532,90
531,95
531,93
531,94
531,94
531,94
531,93
531,93
531,91
531,94
531,91
531,92
531,93
531,90
531,94
531,95
531,94
531,92
531,94
531,92
531,94
531,91
531,89
531,89
531,89
531,91
531,90
531,91
531,91
531,86
531,87
531,92
531,89
531,86
531,87
532,91
531,89
531,89
532,88
532,89
532,91
531,91
531,93
532,94
531,87
531,93
532,92
531,91
532,89
531,92
531,94
532,88
531,91
531,92
531,88
531,93
531,92
531,91
532,91
531,88
532,91
531,94
532,95
532,88
531,86
531,89
534,89
532,89
533,88
533,86
533,87
533,93
533,91
533,88
533,92
533,99
533,95
533,93
533,96
533,92
533,90
533,92
533,93
533,95
533,91
533,87
533,87
533,90
533,88
532,87
531,88
531,94
531,88
529,92
529,98
529,91
529,95
527,94
527,90
527,96
527,95
527,95
528,90
529,90
528,97
528,89
528,90
527,96
527,89
527,89
528,88
528,90
528,89
528,89
528,95
528,93
529,94
529,95
530,92
530,97
531,91
532,94
532,92
530,91
530,95
535,93
535,95
535,95
535,91
534,88
536,90
535,92
535,90
536,92
534,93
532,97
533,90
533,90
534,92
534,94
535,96
535,89
535,90
535,90
535,90
535,89
535,91
536,90
536,90
535,97
535,87
537,90
536,91
536,88
536,91
536,94
536,90
536,89
537,93
537,91
537,92
537,91
537,86
537,87
537,90
538,90
536,93
535,95
536,89
536,88
535,89
535,87
535,90
536,89
539,90
539,90
538,90
538,90
537,90
536,91
536,92
536,90
536,94
536,89
536,87
536,88
537,92
537,93
537,92
537,91
538,96
538,92
536,89
538,92
538,90
539,89
538,89
538,91
538,91
537,89
537,91
536,91
536,89
536,90
537,90
537,92
537,95
537,95
537,89
537,93
537,91
537,90
537,92
536,92
538,92
540,91
548,91
554,91
565,91
576,92
583,90
584,94
585,95
586,97
588,95
590,95
591,95
592,93
595,93
599,97
601,96
602,93
603,95
606,95
609,95
610,95
610,99
610,101
610,96
610,97
611,97
611,95
611,96
611,96
611,97
611,96
611,95
611,97
611,98
610,97
610,95
610,97
610,99
610,97
610,94
610,97
610,97
609,97
608,99
608,97
608,95
608,94
608,97
607,97
605,96
605,98
604,97
603,96
603,97
604,97
604,97
604,95
605,96
605,94
605,96
605,96
605,96
605,94
605,96
605,95
605,96
605,96
605,94
605,94
605,95
605,98
605,94
605,94
605,96
605,96
605,95
605,94
605,94
605,95
605,94
605,96
605,96
605,94
605,95
605,97
605,96
605,94
605,95
605,95
605,96
605,98
605,99
605,97
605,95
605,94
605,93
605,92
605,95
605,94
605,94
605,97
605,95
605,96
605,95
605,95
605,95
605,94
605,95
605,94
605,97
605,93
605,95
605,95
605,96
605,96
605,96
606,96
605,97
606,98
606,96
606,96
606,96
606,96
606,95
606,96
608,95
609,96
609,96
609,94
609,96
609,95
609,95
609,97
609,96
609,95
609,97
609,96
609,100
609,100
609,95
609,97
609,98
609,97
609,95
609,98
609,96
609,95
609,97
609,98
609,96
609,95
609,97
609,95
609,96
609,98
609,96
609,93
609,97
609,96
609,96
609,98
