Time,Speed,Long,Lat,Accelx,Accely,Accelz
2:51:48,56.36,152.9655304,-27.22675514,-4.75,6.34,3.93
2:51:49,65.56,152.9656525,-27.22662735,3.69,-2.88,-11.09
2:51:50,74.34,152.9657898,-27.22650719,8.67,8.36,-4.94
2:51:51,65.88,152.9659424,-27.22641182,1.28,3.75,-11.95
2:51:52,53.84,152.9660797,-27.22636414,-8.07,-2.45,-12.95
2:51:53,62.12,152.9662476,-27.22628975,8.82,2.74,-6.37
2:51:54,62.39,152.9663849,-27.2262001,-3.54,3.17,-12.38
2:51:55,54.5,152.9664764,-27.2260952,-2.64,-6.63,-6.22
2:51:56,57.26,152.966629,-27.22602654,-5.5,9.51,-7.51
2:51:57,69.82,152.9667969,-27.22594643,9.72,9.37,-7.94
2:51:58,60.65,152.9669647,-27.22592354,11.08,8.21,-3.22
2:51:59,57.89,152.9671173,-27.22592735,5.35,-10.09,-8.08
2:52:00,51.45,152.9672699,-27.22596741,0.53,10.66,-7.22
2:52:01,43.11,152.9673157,-27.22606468,-3.39,-6.63,-9.66
2:52:02,51.24,152.9673767,-27.2262001,-1.58,11.82,-12.23
2:52:03,45.04,152.967392,-27.22630882,-5.35,9.8,-4.79
2:52:04,36.97,152.9673462,-27.22637939,-3.54,-0.29,-11.66
2:52:05,51.89,152.9672089,-27.22643661,-7.76,4.47,-12.23
2:52:06,46.3,152.9670868,-27.22645569,4.6,-0.43,-8.94
2:52:07,40.63,152.9669952,-27.22650719,-4.3,-4.32,-14.52
2:52:08,49.54,152.9668427,-27.22653198,-3.09,-13.84,-11.23
2:52:09,61.84,152.9667053,-27.22661591,-2.34,-9.94,-11.8
2:52:10,54.04,152.9665985,-27.22672462,-8.07,-9.37,-13.09
2:52:11,48.71,152.9665985,-27.22684479,-3.54,16.43,-4.65
2:52:12,49.36,152.9665527,-27.22696114,-16.51,7.64,-5.08
2:52:13,44.93,152.9664764,-27.22703171,-3.09,10.52,-6.22
2:52:14,43.02,152.9663696,-27.22707748,-1.13,-8.65,-9.94
2:52:15,47.67,152.9662476,-27.22712135,-5.05,-10.38,-12.8
2:52:16,58.95,152.966156,-27.22728157,12.59,5.76,-11.09
2:52:17,53.49,152.9660492,-27.22735596,15.76,8.5,-8.51
2:52:18,48.97,152.9659271,-27.22733116,0.53,9.94,-4.65
2:52:19,55.15,152.9657745,-27.22727394,8.07,-13.26,-7.8
2:52:20,46.28,152.965683,-27.22719193,-0.38,8.79,-5.79
2:52:21,49.84,152.9656067,-27.22708321,-2.64,13.55,-6.94
2:52:22,43.06,152.9655304,-27.22698212,-4.15,6.77,-6.51
2:52:23,43.41,152.9655609,-27.22685242,-3.09,9.51,-6.51
2:52:24,45.21,152.9656067,-27.22673225,3.24,-1.59,-5.94
2:52:25,48.52,152.9657135,-27.22662354,5.65,-3.31,-3.93
2:52:26,47.04,152.9658508,-27.22657394,-2.34,-6.2,-10.66
2:52:27,53.21,152.9660034,-27.2265377,-3.84,-3.75,-17.24
2:52:28,63.17,152.9661713,-27.22644806,4.15,-11.96,-7.37
2:52:29,53.12,152.9662933,-27.22635651,-0.08,5.19,-14.66
2:52:30,53.58,152.9664001,-27.22627258,-2.49,-9.94,-13.81
2:52:31,62.54,152.9665833,-27.22618866,5.05,5.62,-9.66
2:52:32,66.84,152.9667511,-27.22615242,0.83,3.46,-7.65
2:52:33,58.26,152.9668884,-27.22615623,0.08,13.4,-10.94
2:52:34,47.39,152.9669952,-27.22624016,9.57,9.51,-4.08
2:52:35,44.8,152.9671021,-27.22629166,-3.09,-0.14,-9.94
2:52:36,39.54,152.9671783,-27.22637558,11.68,1.73,-6.65
2:52:37,41.32,152.9672546,-27.2264595,4,14.99,-13.09
2:52:38,39.24,152.9673309,-27.22653198,-5.05,9.94,-7.8
2:52:39,25.65,152.9673157,-27.22660255,9.27,7.06,-8.08
2:52:40,14.3,152.9672699,-27.22659683,-7.61,-13.98,-10.8
2:52:41,34.71,152.9670868,-27.22663116,-4.15,6.49,-14.09
2:52:42,39.73,152.96698,-27.22663879,-7.61,-2.02,-9.51
2:52:43,47.8,152.9668274,-27.22668457,3.39,-4.32,-10.23
2:52:44,59.1,152.9666901,-27.22677803,11.53,-6.92,1.5
2:52:45,47.91,152.9666138,-27.22689629,-6.11,2.16,-7.37
2:52:46,55.65,152.966629,-27.2270565,-2.79,7.06,-12.09
2:52:47,48.24,152.9665375,-27.22713661,8.52,8.94,-11.66
2:52:48,47.54,152.9664307,-27.22715569,-0.68,2.88,-6.51
2:52:49,55.21,152.9662781,-27.22714424,4.75,-13.69,-12.23
2:52:50,50.08,152.9661407,-27.22717285,4,5.33,-6.8
2:52:51,55.13,152.9660339,-27.22727585,8.22,6.77,-12.52
2:52:52,49.71,152.9658966,-27.22731209,-3.84,8.36,-10.09
2:52:53,34.97,152.9658051,-27.22730064,-0.53,12.83,-4.79
2:52:54,36.95,152.9657288,-27.22720528,8.67,-3.03,-7.37
2:52:55,45.21,152.9656525,-27.22711945,3.24,14.7,-8.08
2:52:56,53.17,152.9655609,-27.22698784,-1.58,17.29,-18.38
2:52:57,48.37,152.9655457,-27.22686768,-1.43,16,-8.37
2:52:58,60.19,152.9656525,-27.22673607,0.83,-0.29,-4.94
2:52:59,68.65,152.9657745,-27.22661209,6.41,-2.31,-8.51
2:53:00,73.19,152.9659424,-27.22649193,10.03,8.36,-7.08
2:53:01,56.69,152.9660645,-27.22641945,-11.68,-4.76,-8.23
2:53:02,53.08,152.9661865,-27.22636032,-8.97,-2.59,-12.23
2:53:03,62.67,152.9663391,-27.22626877,5.35,-18.88,-12.66
2:53:04,55.36,152.9664459,-27.22616577,2.64,16.86,-6.51
2:53:05,51.49,152.9665527,-27.22608185,-7.01,-9.94,-15.67
2:53:06,63.28,152.9667053,-27.22599983,8.67,8.94,-10.52
2:53:07,69.82,152.9668732,-27.22593117,13.19,4.04,-4.51
2:53:08,61.38,152.9670563,-27.22591591,0.08,12.25,-9.51
2:53:09,49.45,152.9671783,-27.22594452,15.76,5.19,-5.08
2:53:10,46.67,152.9673004,-27.22600555,-3.24,1.15,-4.36
2:53:11,42.37,152.9673767,-27.2260952,3.54,-5.76,-11.37
2:53:12,43.3,152.9674377,-27.22618675,-1.13,4.32,-19.24
2:53:13,44.17,152.967392,-27.2263279,2.94,7.06,-15.09
2:53:14,48.67,152.9673004,-27.22638321,-0.23,10.66,-12.23
2:53:15,52.89,152.9671631,-27.22641182,-10.63,-14.12,-13.09
2:53:16,42.56,152.967041,-27.22644806,4.6,10.52,-3.65
2:53:17,42.58,152.9669342,-27.22648048,-5.05,-6.92,-13.23
2:53:18,50.06,152.9667969,-27.22651672,-3.84,-1.59,-6.94
2:53:19,59.49,152.9666595,-27.22661209,-6.11,-13.4,-12.8
2:53:20,51.39,152.9665833,-27.22672844,-2.49,0.86,-9.66
2:53:21,51.87,152.9665833,-27.22685623,6.86,13.69,-7.94
2:53:22,49.8,152.966507,-27.22696686,-3.24,11.96,-7.22
2:53:23,50.13,152.9664154,-27.2270565,-0.23,7.64,-5.65
2:53:24,55,152.9662781,-27.22710037,7.46,-10.38,-6.65
2:53:25,54.13,152.9661407,-27.2271595,-0.53,3.6,-12.52
2:53:26,53.41,152.9660339,-27.22725677,2.34,8.36,-9.66
2:53:27,43.91,152.9659271,-27.22729492,4.75,11.53,-7.08
2:53:28,38.56,152.9658203,-27.22726822,14.85,3.17,-10.23
2:53:29,41.6,152.9657745,-27.22716713,4,-10.09,-10.52
2:53:30,38.54,152.9657135,-27.22707939,2.19,4.76,-11.37
2:53:31,36.26,152.9656525,-27.22701263,-3.09,1.87,-9.37
2:53:32,37.04,152.9655914,-27.22694016,0.08,-0.43,-10.09
2:53:33,30.71,152.9655304,-27.22686768,5.35,-7.78,-7.51
2:53:34,26.24,152.9654846,-27.22680855,-2.94,-3.17,-12.23
2:53:35,21.8,152.9654541,-27.22675514,4.9,3.89,-7.22
2:53:36,18.22,152.9654388,-27.22670746,2.04,2.02,-10.37
2:53:37,12.61,152.9654388,-27.22667122,1.13,-1.01,-10.09
2:53:38,7.06,152.9654388,-27.22665215,-1.28,-0.58,-9.51
2:53:39,0.87,152.9654388,-27.22664452,0.08,-0.43,-10.09
2:53:40,0.06,152.9654388,-27.22664452,0.08,-0.43,-10.09
2:53:41,0.17,152.9654388,-27.22664452,0.23,-0.43,-10.09
2:53:42,0.26,152.9654388,-27.22664452,0.53,-0.72,-9.94
2:53:43,0.8,152.9654388,-27.22664452,0.08,-0.43,-10.09
2:53:44,0.09,152.9654388,-27.22664452,0.08,-0.29,-10.09
2:53:45,0.11,152.9654388,-27.22664261,0.08,-0.43,-10.09
2:53:46,0.06,152.9654236,-27.2266407,-0.08,-0.43,-10.09
2:53:47,0.11,152.9654236,-27.2266407,0.08,-0.29,-10.09
2:53:48,0.02,152.9654236,-27.2266407,0.23,-0.29,-10.09
2:53:49,0.04,152.9654236,-27.2266407,0.08,-0.29,-10.09
2:53:50,0.02,152.9654236,-27.2266407,0.08,-0.29,-10.09
2:53:51,0.09,152.9654236,-27.2266407,0.08,-0.43,-10.09
2:53:52,0,152.9654236,-27.2266407,0.08,-0.29,-10.09
2:53:53,0.04,152.9654236,-27.22663879,0.08,-0.29,-10.09
2:53:54,0.2,152.9654236,-27.22663879,0.08,-0.29,-10.09
2:53:55,0.02,152.9654236,-27.22663879,0.23,-0.43,-10.09
2:53:56,0.07,152.9654236,-27.22663689,0.08,-0.29,-10.09
2:53:57,0.02,152.9654236,-27.22663689,0.08,-0.29,-10.09
2:53:58,0.04,152.9654236,-27.22663689,0.23,-0.29,-9.94
2:53:59,0.02,152.9654236,-27.22663689,0.08,-0.43,-10.09
2:54:00,0.07,152.9654236,-27.22663689,0.08,-0.29,-10.09
2:54:01,0.04,152.9654236,-27.22663689,0.08,-0.43,-10.09
2:54:02,0.06,152.9654236,-27.22663689,0.23,-0.43,-10.09
2:54:03,0.11,152.9654236,-27.22663307,0.23,-0.43,-10.09
2:54:04,0,152.9654236,-27.22663307,0.23,-0.43,-10.09
2:54:05,0.09,152.9654236,-27.22663307,0.23,-0.29,-10.09
2:54:06,0.02,152.9654236,-27.22663307,0.08,-0.43,-10.09
2:54:07,0.33,152.9654236,-27.22663116,0.08,-0.29,-10.09
2:54:08,0.07,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:09,0.17,152.9654236,-27.22663116,0.23,-0.29,-10.09
2:54:10,0.02,152.9654236,-27.22663116,0.23,-0.43,-10.09
2:54:11,0.04,152.9654236,-27.22663116,0.23,-0.43,-10.09
2:54:12,0.13,152.9654236,-27.22662926,0.08,-0.43,-10.09
2:54:13,0.13,152.9654236,-27.22662926,0.08,-0.43,-10.09
2:54:14,0.04,152.9654236,-27.22663116,0.08,-0.29,-10.09
2:54:15,0.06,152.9654236,-27.22663116,0.23,-0.29,-10.09
2:54:16,0.06,152.9654236,-27.22663116,0.23,-0.43,-10.09
2:54:17,0.11,152.9654236,-27.22663116,0.23,-0.29,-10.09
2:54:18,0.07,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:19,0.19,152.9654236,-27.22663116,0.08,-0.43,-9.94
2:54:20,0.04,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:21,0.19,152.9654236,-27.22662926,0.08,-0.43,-10.09
2:54:22,0.19,152.9654236,-27.22662926,0.08,-0.43,-10.09
2:54:23,0.09,152.9654236,-27.22662926,0.08,-0.43,-10.09
2:54:24,0.07,152.9654236,-27.22662735,0.08,-0.43,-10.09
2:54:25,0.17,152.9654236,-27.22663116,0.08,-0.29,-10.09
2:54:26,0.06,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:27,0.11,152.9654236,-27.22663116,0.23,-0.29,-10.09
2:54:28,0.06,152.9654236,-27.22663116,0.23,-0.29,-10.09
2:54:29,0.06,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:30,0.04,152.9654236,-27.22663116,0.08,-0.29,-10.09
2:54:31,0.07,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:32,0.02,152.9654236,-27.22663116,0.23,-0.29,-10.09
2:54:33,0.04,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:34,0.02,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:35,0.06,152.9654236,-27.22663116,0.08,-0.29,-10.09
2:54:36,0.06,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:37,0.11,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:38,0.09,152.9654236,-27.22663116,0.23,-0.29,-9.94
2:54:39,0.09,152.9654236,-27.22663116,0.23,-0.43,-10.09
2:54:40,0.07,152.9654236,-27.22663116,0.08,-0.29,-10.09
2:54:41,0.02,152.9654236,-27.22663116,0.08,-0.29,-10.09
2:54:42,0.07,152.9654236,-27.22663116,0.23,-0.43,-10.09
2:54:43,0.04,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:44,0.19,152.9654236,-27.22663116,0.08,-0.43,-10.09
2:54:45,0.04,152.9654236,-27.22663116,0.23,-0.43,-10.09
2:54:46,0.02,152.9654236,-27.22663116,0.38,-0.58,-9.94
2:54:47,0.02,152.9654236,-27.22662926,0.23,-0.43,-10.09
2:54:48,0.24,152.9654236,-27.22662735,0.38,-0.43,-9.94
2:54:49,0.63,152.9654236,-27.22662354,0.38,-0.43,-10.09
2:54:50,0.24,152.9654236,-27.22662163,0.23,-0.43,-9.94
2:54:51,0.07,152.9654236,-27.22662163,0.23,-0.43,-10.09
2:54:52,0.2,152.9654236,-27.22661972,0.23,-0.43,-10.09
2:54:53,0.06,152.9654236,-27.22662163,0.23,-0.43,-10.09
2:54:54,0.57,152.9654236,-27.22661972,0.53,-0.43,-10.09
2:54:55,0.15,152.9654236,-27.22661972,0.38,-0.43,-10.09
2:54:56,0.15,152.9654236,-27.22661972,0.38,-0.43,-10.09
2:54:57,0.13,152.9654236,-27.22662163,0.38,-0.43,-10.09
2:54:58,0.48,152.9654236,-27.22661972,0.38,-0.43,-10.09
2:54:59,0.11,152.9654236,-27.22661972,0.38,-0.43,-10.09
2:55:00,0.26,152.9654236,-27.22661972,0.38,-0.43,-10.09
2:55:01,0.28,152.9654236,-27.22661972,0.38,-0.43,-10.09
2:55:02,0.19,152.9654236,-27.22661972,0.23,-0.43,-10.09
2:55:03,0.65,152.9654236,-27.22661972,0.23,-0.43,-10.09
2:55:04,0.41,152.9654236,-27.22661972,0.23,-0.43,-9.94
2:55:05,0.02,152.9654236,-27.22662163,0.23,-0.43,-10.09
2:55:06,0.11,152.9654236,-27.22661972,0.23,-0.43,-10.09
2:55:07,0.09,152.9654236,-27.22662163,0.23,-0.43,-10.09
2:55:08,0.02,152.9654236,-27.22662163,0.23,-0.43,-10.09
2:55:09,0.04,152.9654236,-27.22662163,0.38,-0.43,-10.09
2:55:10,0.15,152.9654236,-27.22661972,0.23,-0.43,-10.09
2:55:11,0.06,152.9654236,-27.22661972,0.23,-0.43,-10.09
2:55:12,0.04,152.9654236,-27.22662163,0.23,-0.43,-10.09
2:55:13,0.09,152.9654236,-27.22662163,0.23,-0.43,-9.94
2:55:14,0.07,152.9654236,-27.22662163,0.38,-0.29,-10.09
2:55:15,0.3,152.9654236,-27.22662354,0.38,-0.43,-10.09
2:55:16,0.09,152.9654236,-27.22662354,0.23,-0.43,-10.09
2:55:17,0.07,152.9654236,-27.22662354,0.23,-0.43,-10.09
2:55:18,0.28,152.9654236,-27.22662163,0.08,-0.43,-10.09
2:55:19,1.11,152.9654236,-27.22661972,0.38,-0.43,-9.94
2:55:20,0.81,152.9654236,-27.22661591,0.08,-0.29,-10.09
2:55:21,0.93,152.9654236,-27.226614,0.08,-0.43,-9.94
2:55:22,1.69,152.9654236,-27.226614,0.23,-0.58,-10.23
2:55:23,1.94,152.9654236,-27.22661018,0.53,-0.58,-10.09
2:55:24,2,152.9654236,-27.22660637,0.38,-0.29,-9.94
2:55:25,1.65,152.9654236,-27.22660255,0.38,-0.43,-9.94
2:55:26,1.69,152.9654236,-27.22659683,0.23,-0.43,-9.94
2:55:27,1.67,152.9654236,-27.22659111,0.23,-0.29,-10.23
2:55:28,1.89,152.9654388,-27.2265873,0.68,-0.86,-10.23
2:55:29,0.48,152.9654388,-27.2265873,0.23,-0.43,-10.09
2:55:30,0.26,152.9654388,-27.22658539,0.38,-0.29,-10.09
2:55:31,0.02,152.9654388,-27.22658539,0.08,-0.14,-10.09
2:55:32,0.06,152.9654388,-27.22658348,0.23,-0.29,-10.09
2:55:33,0.06,152.9654388,-27.22658348,0.38,-0.43,-10.09
2:55:34,0.09,152.9654388,-27.22658348,0.38,-0.43,-10.09
2:55:35,0.04,152.9654388,-27.22658348,0.23,-0.29,-10.09
2:55:36,0.15,152.9654388,-27.22658348,0.38,-0.29,-10.23
2:55:37,0.13,152.9654388,-27.22657967,0.23,-0.43,-10.09
2:55:38,0.07,152.9654388,-27.22657967,-0.08,-0.14,-10.09
2:55:39,1.26,152.9654388,-27.22657776,0.23,-0.43,-10.23
2:55:40,1.41,152.9654388,-27.22657585,0.23,-0.43,-10.23
2:55:41,1.94,152.9654388,-27.22657585,0.23,-0.43,-9.94
2:55:42,2.15,152.9654388,-27.22657204,0.38,-0.29,-9.66
2:55:43,2.2,152.9654541,-27.22657013,0.23,-0.29,-9.94
2:55:44,2.43,152.9654541,-27.22656822,0.08,-0.43,-9.94
2:55:45,3.19,152.9654694,-27.22656631,0.08,-0.29,-10.09
2:55:46,3.65,152.9654694,-27.22656441,0.23,-0.43,-9.8
2:55:47,3.57,152.9654694,-27.22656059,0.23,-0.29,-9.94
2:55:48,3.76,152.9654846,-27.22655487,0.38,-0.43,-10.37
2:55:49,3.93,152.9654999,-27.22654724,0.23,-0.58,-9.94
2:55:50,3.93,152.9654999,-27.22654343,0.38,0,-10.09
2:55:51,3.82,152.9655151,-27.22653961,0.38,-0.58,-10.23
2:55:52,3.82,152.9655151,-27.2265358,0.38,-0.43,-9.8
2:55:53,3.65,152.9655304,-27.22653008,0.23,-0.43,-9.66
2:55:54,3.89,152.9655304,-27.22652435,0.38,-0.58,-9.94
2:55:55,3.5,152.9655457,-27.22652054,0.23,-0.43,-9.94
2:55:56,3.24,152.9655457,-27.22651672,0.38,-0.43,-10.09
2:55:57,2.67,152.9655609,-27.22651291,0.23,-0.43,-9.94
2:55:58,2.35,152.9655609,-27.22650719,0.23,-0.43,-10.23
2:55:59,2.93,152.9655609,-27.22650146,0.23,-0.29,-9.94
2:56:00,2.24,152.9655609,-27.22649765,0.23,-0.43,-10.37
2:56:01,2.04,152.9655914,-27.22649574,0.23,-0.43,-10.23
2:56:02,2.52,152.9655914,-27.22649193,1.13,-0.58,-9.94
2:56:03,0.02,152.9656067,-27.22649193,0.23,-0.29,-10.09
2:56:04,0.13,152.9656067,-27.22649193,0.08,-0.43,-10.09
2:56:05,0.41,152.9656067,-27.22649002,0.23,-0.43,-10.23
2:56:06,0.78,152.9656067,-27.2264843,0.38,-0.43,-10.09
2:56:07,0.15,152.9656067,-27.2264843,0.23,-0.43,-10.09
2:56:08,0.15,152.9656067,-27.2264843,0.08,-0.43,-10.09
2:56:09,0.57,152.9656067,-27.2264843,0.38,-0.43,-10.23
2:56:07,0.61,152.9656067,-27.22648239,0.38,-0.43,-10.09
2:56:08,0.17,152.9656067,-27.22648048,0.23,-0.43,-9.94
2:56:09,0.8,152.9656219,-27.22647858,0.68,-0.29,-9.51
2:56:10,0.87,152.9656219,-27.22647667,0.23,-0.29,-10.09
2:56:11,0.06,152.9656219,-27.22647476,0.08,-0.29,-10.09
2:56:12,0.06,152.9656219,-27.22647476,0.23,-0.43,-10.09
2:56:13,0.2,152.9656219,-27.22647667,-0.38,-0.43,-10.37
2:56:14,0.07,152.9656219,-27.22647667,0.08,-0.29,-10.09
2:56:15,0.04,152.9656219,-27.22647285,0.08,-0.29,-10.09
2:56:16,0.09,152.9656219,-27.22647285,0.08,-0.29,-10.09
2:56:17,0.06,152.9656219,-27.22647285,0.08,-0.29,-10.09
2:56:18,0.07,152.9656219,-27.22647285,0.08,-0.29,-10.09
2:56:19,0.02,152.9656219,-27.22647285,0.08,-0.29,-10.09
2:56:20,0.06,152.9656219,-27.22647285,0.23,-0.43,-10.09
2:56:21,0.26,152.9656219,-27.22647285,-0.08,-0.29,-10.09
2:56:22,0.04,152.9656219,-27.22647095,0.08,-0.43,-10.09
2:56:23,0.04,152.9656219,-27.22646713,0.08,-0.43,-10.09
2:56:24,0.11,152.9656219,-27.22646713,0.08,-0.43,-10.09
2:56:25,0.13,152.9656219,-27.22646713,0.08,-0.29,-10.09
2:56:26,0.09,152.9656219,-27.22646713,0.08,-0.29,-10.09
2:56:27,0.04,152.9656219,-27.22646713,0.08,-0.29,-10.09
2:56:28,0.09,152.9656219,-27.22646713,0.08,-0.29,-10.09
2:56:29,0.07,152.9656219,-27.22646713,0.08,-0.29,-10.09
2:56:30,0.13,152.9656219,-27.22647095,0.08,-0.29,-10.09
2:56:31,0,152.9656219,-27.22647285,0.08,-0.29,-10.09
2:56:32,0.04,152.9656219,-27.22647095,0.23,-0.43,-10.09
2:56:33,0.07,152.9656219,-27.22647095,0.08,-0.29,-10.09
2:56:34,0.06,152.9656219,-27.22647095,0.08,-0.29,-10.09
2:56:35,0.13,152.9656219,-27.22647095,0.08,-0.29,-10.09
2:56:36,0.07,152.9656219,-27.22647285,0.08,-0.29,-10.09
2:56:37,0.09,152.9656219,-27.22647285,0.08,-0.43,-10.09
2:56:38,0.63,152.9656219,-27.22647285,0.08,-0.29,-10.09
2:56:39,0.24,152.9656219,-27.22647285,0.08,-0.29,-10.09
2:56:40,0.06,152.9656219,-27.22647285,0.08,-0.29,-10.09
2:56:41,0.02,152.9656219,-27.22647285,0.23,-0.29,-10.09
2:56:42,0.11,152.9656219,-27.22647285,0.38,-0.43,-10.09
2:56:43,0.07,152.9656067,-27.22647476,-0.23,-0.14,-10.09
2:56:44,0.09,152.9656067,-27.22647476,-0.08,-0.29,-10.09
2:56:45,0.07,152.9656067,-27.22647476,-0.08,-0.29,-10.09
2:56:46,0.02,152.9656067,-27.22647476,0.23,-0.43,-10.09
2:56:47,0.11,152.9656067,-27.22647285,0.08,-0.43,-10.23
2:56:48,0.09,152.9656067,-27.22647285,-0.08,-0.29,-10.09
2:56:49,0.35,152.9656067,-27.22647476,-0.08,-0.43,-10.09
2:56:50,0.43,152.9656067,-27.22647476,0.08,-0.43,-10.09
2:56:51,0.13,152.9656067,-27.22647285,-0.08,-0.43,-10.09
2:56:52,0.2,152.9656067,-27.22647285,0.08,-0.43,-10.09
2:56:53,0.19,152.9656067,-27.22647285,0.08,-0.43,-10.09
2:56:54,0.09,152.9656067,-27.22647285,0.08,-0.43,-10.09
2:56:55,0.09,152.9656067,-27.22647285,0.08,-0.29,-10.09
2:56:56,0.15,152.9656067,-27.22647285,0.08,-0.43,-10.09
2:56:57,0.15,152.9656067,-27.22647285,0.08,-0.29,-10.09
2:56:58,0.02,152.9656067,-27.22647095,0.08,-0.43,-10.09
2:56:59,0.09,152.9656067,-27.22647095,0.08,-0.29,-10.09
2:57:00,0.09,152.9656067,-27.22647095,0.08,-0.29,-10.09
2:57:01,0.15,152.9656067,-27.22647095,0.08,-0.29,-10.09
2:57:02,0,152.9656067,-27.22647095,0.08,-0.29,-10.09
2:57:03,0.06,152.9656067,-27.22647095,0.08,-0.43,-10.09
2:57:04,0.02,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:05,0,152.9656067,-27.22646713,0.08,-0.43,-10.09
2:57:06,0.02,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:07,0,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:08,0.09,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:09,0.06,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:10,0.13,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:11,0.02,152.9656067,-27.22646713,0.08,-0.43,-10.09
2:57:12,0.07,152.9656067,-27.22646713,0.08,-0.43,-10.09
2:57:13,0.02,152.9656067,-27.22646713,0.08,-0.43,-10.09
2:57:14,0.15,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:15,0.15,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:16,0.04,152.9656067,-27.22646713,0.08,-0.43,-10.09
2:57:17,0.02,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:18,0.06,152.9656067,-27.22646713,0.08,-0.43,-10.09
2:57:19,0.02,152.9656067,-27.22646713,0.08,-0.43,-10.09
2:57:20,0.02,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:21,0.2,152.9656067,-27.22646523,0.08,-0.43,-10.09
2:57:22,0.02,152.9656067,-27.22646523,0.08,-0.29,-10.09
2:57:23,0.04,152.9656067,-27.22646523,0.08,-0.43,-10.09
2:57:24,0.07,152.9656067,-27.22646523,0.08,-0.43,-10.09
2:57:25,0.09,152.9656067,-27.22646523,0.08,-0.29,-10.09
2:57:26,0.07,152.9656067,-27.22646523,0.08,-0.43,-10.09
2:57:27,0.04,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:28,0.02,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:29,0.2,152.9656067,-27.22646713,0.08,-0.29,-10.09
2:57:30,0.52,152.9656067,-27.22646713,0.08,-0.43,-10.09
2:57:31,0.07,152.9656067,-27.22647095,0.08,-0.43,-10.09
2:57:32,0.04,152.9656067,-27.22647095,0.08,-0.29,-10.09
2:57:33,0.04,152.9656067,-27.22647285,0.08,-0.43,-10.09
2:57:34,0.02,152.9656067,-27.22647285,0.08,-0.43,-10.09
2:57:35,0.07,152.9656067,-27.22647285,0.08,-0.43,-10.09
2:57:36,0.04,152.9656067,-27.22647285,0.08,-0.29,-10.09
2:57:37,0.07,152.9656067,-27.22647285,0.08,-0.29,-10.09
2:57:38,0.02,152.9656067,-27.22647476,0.08,-0.29,-10.09
2:57:39,0.07,152.9656067,-27.22647476,0.08,-0.29,-10.09
2:57:40,0.09,152.9656067,-27.22647476,0.08,-0.29,-10.09
2:57:41,0.04,152.9656067,-27.22647667,0.08,-0.29,-10.09
2:57:42,0.09,152.9656067,-27.22647667,0.08,-0.29,-10.09
2:57:43,0.04,152.9656067,-27.22647667,0.08,-0.29,-10.09
2:57:44,0.07,152.9656067,-27.22647667,0.08,-0.43,-10.09
2:57:45,0.07,152.9656067,-27.22647667,0.08,-0.29,-10.09
2:57:46,0.07,152.9656067,-27.22647858,0.08,-0.43,-10.09
2:57:47,0.04,152.9656067,-27.22647858,0.08,-0.43,-10.09
2:57:48,0.11,152.9656067,-27.22647858,0.08,-0.29,-10.09
2:57:49,0.04,152.9656067,-27.22647858,0.08,-0.43,-10.09
2:57:50,0.09,152.9656067,-27.22648048,0.08,-0.29,-10.09
2:57:51,0.04,152.9656067,-27.22648048,0.08,-0.43,-10.09
2:57:52,0.09,152.9656067,-27.22648048,0.08,-0.29,-10.09
2:57:53,0.04,152.9656067,-27.22648048,0.08,-0.29,-10.09
2:57:54,0.04,152.9656067,-27.22648048,0.08,-0.29,-10.09
2:57:55,0.06,152.9656067,-27.22648048,0.08,-0.29,-10.09
2:57:56,0.13,152.9656067,-27.22648048,0.08,-0.29,-10.09
2:57:57,0.04,152.9656067,-27.22648048,0.08,-0.29,-10.09
2:57:58,0.2,152.9656067,-27.22648048,-0.08,-0.29,-10.23
2:57:59,0,152.9656067,-27.22648048,0.23,-0.58,-10.23
2:58:00,0.15,152.9656067,-27.22648239,0.08,-0.29,-10.09
2:58:01,0.11,152.9656067,-27.22648239,0.08,-0.43,-10.09
2:58:02,0.15,152.9656067,-27.22648239,0.08,-0.29,-10.09
